userID,Title,Likes,Dislikes,Ratio,Mean
user_40,Chxwy,62943,1962,32.0810397553517,0.004374319271575050
user_63,Ciara,1098106,20125,54.5642732919255,0.0074532504748396700
user_81,Ciarán Carlin,258628,1411,183.294117647059,0.025081957392448800
user_55,Cigar Talk,78381,3232,24.251547029703,0.0033021216528687000
user_78,Cilvanis,1797828,14990,119.935156771181,0.016405363728560200
user_36,Cimorelli,1941000,14468,134.158142106718,0.01835310817919380
user_23,Cinema Summary,10913423,175845,62.0627427564048,0.008480116631496180
user_81,CinemaBlend,301777,62093,4.86008084647223,0.0006465876874594480
user_43,CinemaSins,6767583,131267,51.5558594315403,0.007041267950528570
user_73,CinemaWins,4287003,13520,317.086020710059,0.04340388001157400
user_25,Cinemassacre,5230210,123730,42.2711549341308,0.005769788634901540
user_1,Circle All Access,2229,22,101.318181818182,0.01385589125166130
user_8,Circle K,85,34,2.5,0.0003233901123148420
user_83,CircleToonsHD,18012633,134270,134.152327400015,0.01835231189329130
user_6,CityGirlsVEVO,7032525,272740,25.7847217129867,0.003512079858601810
user_49,CityNews,76104,58074,1.31046595722699,0.0001604912358840330
user_87,CityNews Toronto,36117,31438,1.14883262294039,0.00013835661207144100
user_2,Cj Dachamp,7404730,9505,779.035244608101,0.10666479297010700
user_35,Claire Saffitz x Dessert Person,3312785,16913,195.87211021108,0.026804430884386500
user_0,ClarenceNYC TV,242911,961,252.768990634755,0.03459608506170490
user_90,Clash Royale,47225174,841031,56.1515259247281,0.007670614300672380
user_88,Clash Universe,9491334,197091,48.157115241183,0.006575832250517590
user_84,Clash of Clans,102747657,1509876,68.0503942045572,0.00930008618116081
user_88,Claudia Sulewski,330968,1366,242.289897510981,0.03316104206630040
user_83,Claudia Walsh,64980,567,114.603174603175,0.01567518378155130
user_87,Claudie Mercier,50563,368,137.399456521739,0.018796984905188900
user_13,ClayClaim,1335098,10053,132.805928578534,0.018167931415423100
user_55,Clayton Bush,247908,6381,38.8509637987776,0.005301415916598460
user_36,Clean Bandit,1125604,21609,52.0895922995048,0.007114359162195720
user_25,Clean My Space,27603,604,45.7003311258278,0.0062393917976731600
user_4,Cleanse Beam,271042,17366,15.6076240930554,0.0021183931644835300
user_88,Cleetus McFarland,3042067,21841,139.282404651802,0.01905484228777360
user_54,Cleetus2 McFarland,2723903,24473,111.302374044866,0.015223160818831100
user_70,Clemson Tigers,165525,2533,65.3474141334386,0.00892993080874823
user_9,Clever,1348153,16064,83.9238670318725,0.011473854056350600
user_63,Clevver News,639365,33639,19.0066589375427,0.002583868667669120
user_76,Clevver Style,1839471,32784,56.1088030746706,0.007664763686884090
user_64,Click On Detroit | Local 4 | WDIV,143593,48360,2.96925144747725,0.00038765101684463400
user_15,ClickForTaz,1733077,9711,178.465348573782,0.024420689174561600
user_2,ClickView,23275,2237,10.4045596781404,0.001405867657259770
user_77,ClintonKaneVEVO,1513178,4814,314.328624844204,0.043026272753377700
user_41,Clique TV,91963,822,111.877128953771,0.015301869729645900
user_4,CliveNBAParody,22192,1073,20.6821994408201,0.002813322937646900
user_23,Clix,691054,4338,159.302443522361,0.021796455155373900
user_37,Closer,24187,227,106.550660792952,0.014572444889715100
user_21,Cloud9,243361,3895,62.4803594351733,0.0085373064934959
user_21,Cloud9 League of Legends,167871,2554,65.7286609240407,0.008982140053375780
user_39,Cloud9 Valorant,150650,643,234.292379471229,0.032065834484116600
user_14,ClownPierce,2327224,420,5541.00952380952,0.7587859023971060
user_92,Club América,152545,5026,30.3511738957421,0.004137425500759120
user_35,Club Shay Shay,260519,17214,15.1341350063901,0.0020535519430921500
user_13,ClutchPoints,1332204,8085,164.774768089054,0.02254585407236580
user_52,ClutterBug,33721,254,132.759842519685,0.01816162023227440
user_77,Coca-Cola,87650,12469,7.02943299382469,0.0009436662196237520
user_4,Coco Quinn,1096731,65913,16.6390696827636,0.00225964286530865
user_39,Coco's World,23957,357,67.1064425770308,0.009170818203953010
user_4,Cocoa Butter,349253,8570,40.752975495916,0.005561883929518730
user_45,CodeNamePizza,228497,10925,20.915057208238,0.0028452112799024400
user_35,Cody & Ko,8182583,51775,158.041197489136,0.021623735792726500
user_9,Cody Ko,18777325,52559,357.261839076086,0.04890569453405500
user_25,CodyCantEatThis,1598703,3015,530.249751243781,0.07259525323095230
user_88,Coffee Stain,91543,948,96.5643459915612,0.013204884649876500
user_93,CoffeeMeow ASMR,7036098,431975,16.2882064934313,0.002211594455369980
user_55,Coi Leray,1503968,49864,30.1613990052944,0.004111437075613550
user_12,Colby Schnacky,100211,5489,18.256695208599,0.002481166059407490
user_58,Cold Ones,16635397,72365,229.881807503627,0.03146183561388280
user_79,ColdFusion,3220115,8701,370.08562234226,0.05066182744873990
user_31,Coldplay,228424960,1221700,186.973037570598,0.025585761319427100
user_52,Coldside,1418498,58570,24.2188492402254,0.0032976439053002000
user_34,Cole The Cornstar,997603,6380,156.364106583072,0.02139406920526740
user_6,Cole and Marmalade,153660,262,586.488549618321,0.08029678739274470
user_82,Collaboration Nation,637000,9847,64.6897532243323,0.008839868465583900
user_5,Colleen Ballinger,29885834,266548,112.121771688401,0.015335371945778600
user_92,Colleen Vlogs,18030709,96249,187.333987885588,0.0256351910949904
user_19,CollegeHumor,499252,2519,198.19452163557,0.027122469879535900
user_53,Collins Key,3089602,127997,24.1380813612819,0.0032865832746175100
user_29,Colors TV,1637495,84891,19.289382855662,0.0026225858518317400
user_12,Colt Ford,96331,1972,48.8493914807302,0.006670634935894380
user_95,Coltyy,12375513,529565,23.3692049134667,0.003181290693691260
user_70,Come Dine With Me,32446,735,44.1442176870748,0.006026292279999150
user_69,Comedy Central,2300830,19885,115.706814181544,0.015826319975082800
user_79,Comedy Hype,582308,17440,33.3892201834862,0.004553465991424370
user_97,Comethazine,2863435,43993,65.0884231582297,0.008894463695281770
user_83,Comic Relief: Red Nose Day,38832,2928,13.2622950819672,0.0017972157563311600
user_71,Comicbook.com,28919,119,243.016806722689,0.03326058750980730
user_7,Comments To Crafting,1296494,75010,17.2842820957206,0.002348000468664740
user_39,CommunicMax,202252,13389,15.1058331466129,0.0020496761892315400
user_46,CommunityGame,227787,7094,32.1098111079786,0.004378259319398640
user_26,Como Blitzball,35664,1094,32.599634369287,0.004445337398753820
user_34,Complex,18947424,206970,91.546716915495,0.01251775329470120
user_47,Comrad3s,121610,6089,19.9720808014452,0.0027160768527706000
user_7,Conan Gray,3796197,2866,1324.56280530356,0.18137121036037200
user_55,ConanGrayVEVO,20811470,56054,371.275377314732,0.05082475658004230
user_6,Concacaf,347081,23470,14.7882829143588,0.0020061897700249500
user_56,ConcernedApe,1939164,5747,337.421959283104,0.04618875326916690
user_80,Connect City,39094,748,52.2647058823529,0.007138339817534710
user_77,Connor,1565765,20848,75.1038468917882,0.010266010212245500
user_27,Connor And Liana,11557448,9850,1173.34497461929,0.16066292137576400
user_63,ConnorDawg,868299,4736,183.340160472973,0.02508826265513100
user_3,Conor Maynard,3263948,12880,253.412111801242,0.03468415628258850
user_87,Conor Moore,1676917,3821,438.86862077990100,0.06008120744135760
user_16,Construction Tips,211634,8398,25.2005239342701,0.00343207780877021
user_76,Cookiee Kawaii,83385,1076,77.4953531598513,0.010593511292531200
user_74,Cooking With Lynja,7108818,109812,64.7362583324227,0.0088462370347747
user_99,CookingBomb 袁倩祎,1797946,29078,61.8318316252837,0.008448494868299470
user_84,Cool Home Gadgets,1060197,99372,10.6689711387514,0.0014420770706100200
user_33,Cool Kicks,1251614,14108,88.7166146867026,0.012130189377505600
user_75,Cool Worlds,379057,11767,32.2135633551457,0.004392467508389430
user_35,Cooper Bogetti,1184628,15168,78.1004746835443,0.010676378711847600
user_24,Copa América,8883028,285132,31.1540900354923,0.004247379593984190
user_10,Corbin Maxey,7460918,91514,81.5276132613589,0.011145702836777500
user_16,Cordae,5136890,25939,198.03731832376,0.027100941918213000
user_9,Corey & Crawford,30739,215,142.972093023256,0.019560120882986000
user_37,Corey Funk,42084,55,765.163636363636,0.10476516730488100
user_96,Corey Taylor,201821,4615,43.7315276273023,0.005969777086121730
user_74,Corey Tonge,6214448,290981,21.3568858447802,0.0029057168105385300
user_97,Corinthius,8266017,164202,50.3405378740819,0.006874837643287760
user_29,Corona USA,2463,1065,2.31267605633803,0.000297737328238156
user_56,Coronation Street,21637,399,54.2280701754386,0.0074072096656161000
user_83,Corpse Husband,22888993,249050,91.9052118048585,0.012566846815847800
user_47,Corridor,4260340,19127,222.739582788728,0.030483754836504500
user_61,Corridor Crew,20078495,157001,127.887688613448,0.017494410746387100
user_38,CoryxKenshin,148763690,223626,665.234319801812,0.09108050355833340
user_51,Cosculluela El Principe,2451988,12970,189.050732459522,0.025870287991890100
user_54,Cosmo,17518472,90189,194.241781148477,0.026581168024341400
user_25,Cosmopolitan,15755269,60394,260.874739212505,0.03570611410540340
user_56,Cosmopolitan UK,939376,3555,264.240787623066,0.036167072333058500
user_46,CouRage,467498,5419,86.2701605462262,0.011795163546892100
user_93,CouRage Shorts,8513917,97529,87.2962605994115,0.011935681211590300
user_90,Cougar macdowall Va,797209,9465,84.2270470153196,0.011515372564341100
user_12,Count Binface,49597,448,110.707589285714,0.015141708951545200
user_44,Counterpunch Boxing News,5656,1193,4.74098910310143,0.0006302788551858750
user_7,Country Cast,118215,441,268.061224489796,0.03669025607617720
user_48,Country Music Hall of Fame and Museum,73261,536,136.680970149254,0.01869859291420750
user_93,Cowboy Kent Rollins,61191,371,164.935309973046,0.022567839229227200
user_30,Craft Computing,645902,3574,180.722439843313,0.02472978300339500
user_53,Craftee,26084992,509953,51.1517571227152,0.006985928792754450
user_94,Craig David,94330,914,103.205689277899,0.014114373004504500
user_15,Craigo28 Football,8342,1774,4.70236753100338,0.0006249898844842910
user_47,Crainer,2292619,43159,53.1202993581872,0.007255507726046200
user_43,CrankGameplays,16753439,56121,298.52352951658,0.04086186872778980
user_90,Crashalong,286301,13058,21.9253331291163,0.0029835619335857300
user_95,Crave,234261,452,518.276548672566,0.07095560175735300
user_58,Crazy Good Life,540537,3591,150.525480367586,0.02059450768268590
user_39,Crazy Sally,85698,689,124.380261248186,0.01701409159920920
user_9,CrazyBomb World,925908,1820,508.740659340659,0.06964972432797320
user_6,CrazyMad,230673,7188,32.0914023372287,0.004375738359120240
user_36,Created Satisfy,602467,24193,24.9025337907659,0.0033912700152823300
user_43,Cricbuzz,731968,14791,49.487390981002,0.006758004778219710
user_72,Cricket South Africa,2100271,156770,13.3971486891625,0.0018156830723598400
user_71,Cricket World,893176,25718,34.7296057236177,0.004737022989896240
user_21,Critical Role,5715409,35936,159.04410618878,0.02176107755383650
user_48,Cromo X,223920,3587,62.4254251463619,0.008529783603353100
user_36,CrossFit Games,1014663,46784,21.688248119015,0.0029510946982016500
user_79,Crossing Channel,142015,1788,79.4267337807606,0.01085800118671940
user_53,Crrano,679705,26284,25.8600289149292,0.0035223926854251400
user_58,CruisingTheCut,237475,111,2139.41441441441,0.2929597877436280
user_11,Crunchyroll Collection,25444703,234086,108.698098134874,0.01486652233317290
user_48,Crunchyroll FR,517703,8610,60.1281068524971,0.008215180947676160
user_45,Crush with Car,106646,52478,2.03220397118793,0.00025932851781466500
user_50,Crusoe the Dachshund,400791,9731,41.1870311376015,0.005621324999548290
user_88,Crypt,823950,11773,69.9864095812452,0.009565210774720190
user_23,Crystal Palace FC,449725,4925,91.3147208121827,0.012485982951687000
user_64,Curious Droid,152763,1675,91.2017910447761,0.01247051796156100
user_74,Cut,2998345,32701,91.6897036787866,0.012537334393053300
user_25,Cut Throat Entertainment,219087,5682,38.5580781414995,0.005261307148982120
user_36,Cute Girls Hairstyles,186873,937,199.437566702241,0.02729269673932510
user_72,Cval - ya brown?,1765668,31061,56.8451756221628,0.0077656050720884500
user_25,Cxrrupt,17125,640,26.7578125,0.00364533825236758
user_45,CxrruptTV,167004,6461,25.8480111437858,0.00352074693057823
user_47,Cyberpunk 2077,21300781,861353,24.7294442580452,0.003367566540317960
user_74,Cyprien,40949307,363473,112.661207297378,0.01540924411038200
user_15,Cyran,203342,5605,36.278679750223,0.004949158506298860
user_87,D Block Europe TV,3333138,27313,122.034855197159,0.01669290364094300
user_59,D'Angelo Wallace,5394225,50408,107.011287890811,0.014635524746194000
user_33,D'Vontay Friga,595950,2989,199.38106390097,0.027284959051700100
user_53,D-Block Europe - Topic,14688,170,86.4,0.01181294420753360
user_49,DADJU,5146699,55765,92.2926387519053,0.012619902392320300
user_15,DALLMYD,3924527,40558,96.7633265940135,0.013232133736834400
user_46,DAMSO,827966,10774,76.8485242249861,0.010504932317114200
user_67,DAVID LYNCH THEATER,75975,126,602.976190476191,0.08255466154696450
user_0,DAWN,9623050,108495,88.695792432831,0.012127337906561100
user_45,DAZN Boxing,35807198,877298,40.8153193099722,0.005570421505491330
user_58,DAZN Canada,1337982,17178,77.8892769821865,0.010647456573414500
user_26,DAZN UEFA Women's Champions League,332690,670,496.55223880597,0.06798060016744180
user_29,DAZN USA,238566,13530,17.6323725055432,0.0023956691646562000
user_88,DC,4792709,135731,35.3103491464735,0.0048165519883747100
user_66,DC Rainmaker,26116,389,67.1362467866324,0.009174899694757340
user_34,DDG,21271001,269498,78.9282332336418,0.010789734810049400
user_94,DDGVEVO,20498095,131922,155.380414184139,0.021259358990361600
user_91,DDri,1227061,16877,72.7061089056112,0.009937655739082920
user_37,DEATH BATTLE!,22045770,953296,23.1258391937027,0.003147963356359310
user_29,DEL Records,1752036,20864,83.9741180981595,0.011480735609919700
user_59,DELLA VLOGS,753473,2124,354.742467043315,0.04856068307688570
user_76,DENYZEE,5886428,78289,75.1884428208305,0.010277595069253500
user_87,DEO TOONS,2813298,20251,138.92143597847,0.01900540999815580
user_95,DGHD,104141,213,488.924882629108,0.0669360838218213
user_91,DGN Driving School,85821,707,121.387553041018,0.016604259860979600
user_82,DIABO,1456973,7716,188.824909279419,0.025839362990176800
user_64,DIVE Studios,155745,215,724.395348837209,0.09918221802115820
user_67,DIY Fans,2560539,372305,6.87753051933227,0.0009228641731651320
user_69,DIY Perks,8993136,32039,280.693404912763,0.038420150239588900
user_95,DJ FUNK FLEX,2589790,40750,63.5531288343558,0.008684215218687830
user_93,DJ Khaled,4290059,91262,47.0081633100305,0.0064184908278026600
user_58,DJI,2484951,18066,137.548488874128,0.01881739390727130
user_27,DJKhaledVEVO,68942396,2398153,28.7481224092041,0.003917898125645890
user_67,DJSnakeVEVO,75248915,1268813,59.3065447784662,0.008102673416184400
user_57,DM - Desi Melodies,533728,37114,14.3807727542167,0.0019503839293896300
user_33,DMAXRYNO,100412,935,107.392513368984,0.014687731072224300
user_26,DMO Deejay,197403,4980,39.639156626506,0.005409353748918470
user_28,DMX,1525166,24036,63.4534032284906,0.008670558451783580
user_62,DMXVEVO,313125,9271,33.774673713731,0.004606251321423660
user_90,DOPE or NOPE,2062335,12160,169.599917763158,0.023206626637301900
user_69,DOPEY,179756,12587,14.2810836577421,0.0019367321622066900
user_82,DORETDEPLATINE,3623549,78363,46.2405599581435,0.0063133725890043700
user_36,DPReview TV,43321,878,49.340546697038700,0.006737895417740930
user_90,DR RYAN,1166607,66041,17.6648899925804,0.002400122220989390
user_41,DREAMERSPRO,18906,1637,11.5491753207086,0.0015626152537260500
user_71,DRIVETRIBE,11445808,152164,75.2202097736653,0.010281945344855800
user_85,DURTYMAX JACK,53330,1526,34.9475753604194,0.004766872500422440
user_62,DUSTY LOCANE,835761,9453,88.4122500793399,0.012088508643048300
user_2,DW Documentary,1008761,11901,84.7627090160491,0.011588727958073400
user_70,DW News,2153511,109934,19.5891262029945,0.002663633735072010
user_55,DYLAN,944164,29289,32.2361296049712,0.004395557808128360
user_47,Da Kid Gowie,194918,3600,54.1438888888889,0.007395681591174890
user_16,DaBaby,45480453,498834,91.1735226548311,0.012466646791174100
user_67,DaBaby (DaBaby),1739679,28770,60.4685088633994,0.008261796767919110
user_13,DaBabyVEVO,6197775,125976,49.1980615355306,0.006718383010459480
user_70,Dabl,2241052,7139,313.916795069337,0.042969875369869200
user_3,Dad V Girls,3491992,33357,104.685433342327,0.014317014237821900
user_25,Daddy Yankee,43171478,1237571,34.884041400453,0.004758171941782180
user_25,Daddyphatsnaps YouTube,171649,1896,90.5321729957806,0.012378818166601900
user_27,Daft Punk,29165737,530933,54.9329896615957,0.007503743760597940
user_3,Dagwummy,2884701,24722,116.68558369064,0.01596035603255010
user_49,Daidus,1724102,4840,356.219421487603,0.04876294229004210
user_32,Daily Bald,656288,6596,99.4978775015161,0.013606612527989200
user_69,Daily Dose of Gaming,497331,5274,94.2986348122867,0.0128946103810038
user_82,Daily Mail,777085,85573,9.08096011592442,0.0012246093882432200
user_74,Daily VALORANT,19012,241,78.8879668049793,0.01078422058704180
user_59,DailyDrivenExotics,2385519,20074,118.836255853343,0.01625487646347340
user_84,DailyTekk,14014,1646,8.51397326852977,0.0011469642624456200
user_38,Dakar,111358,848,131.318396226415,0.017964223627246
user_55,Dallas Cowboys,273089,1629,167.642111724985,0.02293851795573420
user_85,Damemer,871681,12589,69.2414806577171,0.009463197650000660
user_83,Damn Seconds,4505220,234507,19.2114521101716,0.0026119137479462500
user_78,Dan Allen Gaming,529090,10551,50.1459577291252,0.006848191170089480
user_57,Dan And Shay,377281,2584,146.006578947368,0.019975673805229900
user_78,Dan Povenmire,10216727,143047,71.4221689374821,0.009761828591063460
user_35,Dan Rhodes,185599886,9027940,20.5583871846734,0.002796367662144530
user_21,Dan Sheekoz,1424926,2241,635.843819723338,0.08705566755669860
user_87,Dan and Riya,2085718,119859,17.4014300135993,0.002364043106800730
user_73,Dan-O’s Seasoning,663322,3192,207.807644110276,0.028438923880693200
user_12,Dan7,3038614,42846,70.9194323857536,0.009692982121376590
user_13,DanPlan,810672,24302,33.3582421199901,0.004549223749036960
user_84,DanTDM,90925547,551346,164.915582955168,0.022565137743660500
user_78,DanTDM Live,4574374,42262,108.238464814727,0.014803578568026300
user_13,DanTDM Shorts,2871307,17126,167.657771808945,0.022940662501405100
user_35,Dancing With The Stars,2368919,509812,4.6466520992052,0.0006173600219385980
user_50,Dancing on Ice,8454,166,50.9277108433735,0.006955247125932880
user_2,DangerVille,248549,4175,59.5326946107784,0.008133643150772910
user_92,DangerouslyFunny,827839,3658,226.309185347184,0.030972588468135100
user_26,Dangie Bros,7411118,113988,65.0166508755308,0.00888463495243783
user_67,Dangthatsalongname,2373820,8817,269.232165135534,0.036850608708972200
user_57,Dani,29319636,185703,157.884557600039,0.021602284988444600
user_7,Dani Dyer ,12546,110,114.054545454545,0.015600052622059100
user_88,Dani Mocanu,725803,14876,48.79019897822,0.006662528911345840
user_84,Dani Mocanu © Oficial,2532157,92654,27.3291708938632,0.0037235820327495700
user_4,Dani Razooqi,14887562,295745,50.3391840944057,0.006874652252050300
user_26,Dani2,8654270,16654,519.651134862496,0.07114384231024620
user_4,Danick Martineau,67004,1095,61.1908675799087,0.008360719050988070
user_23,Daniel Cormier,1072983,10904,98.4026962582539,0.013456634647911300
user_24,Daniel Iles,1429838,42593,33.569788462893,0.004578193631640400
user_59,Daniel Krafft,12667972,36604,346.081630422905,0.047374638370568
user_4,Daniel LaBelle,25817098,501274,51.502966441507,0.007034024602849840
user_57,Daniel Ricciardo,1052204,3158,333.186827105763,0.04560877972623530
user_79,Daniel Schiffer,87414,446,195.995515695067,0.02682133045511260
user_85,Daniel Thrasher,20005620,75997,263.242233246049,0.03603032686784090
user_14,Daniel's Wall,31791438,59644,533.019884648917,0.0729746048115159
user_61,Daniil le Russe,460198,8181,56.2520474269649,0.007684380060358700
user_92,DankPods,1103976,16504,66.8914202617547,0.009141372309757020
user_63,DankScole,1622953,48833,33.2347592816333,0.004532313585137890
user_4,Danny Aarons,692777,3057,226.61988877985,0.031015137263095600
user_44,Danny Cashout,65423,376,173.997340425532,0.023808824796525800
user_35,Danny Duncan,18236087,29050,627.7482616179,0.08594703403127050
user_85,Danny Gamer,382639,5757,66.4649991314921,0.009082976735937040
user_10,Danny Gonzalez,85671097,361727,236.8390996525,0.032414591090649400
user_84,Danny Kim,7315876,93207,78.49062838628,0.010729807699607300
user_86,Danny MacAskill,1828215,11254,162.450239914697,0.022227525202221100
user_60,Danny Maude,253374,783,323.593869731801,0.0442950872032167
user_50,Dapokir,1390511,32136,43.269573064476,0.005906515442032030
user_16,Dappy,42680,697,61.233859397417500,0.008366606498102720
user_91,DarellVEVO,1076727,29631,36.3378556241774,0.0049572622536758700
user_17,Darius Dinero,146395,2058,71.1345966958212,0.009722447460826920
user_75,Dark Alliance,22617,4319,5.23662884927066,0.0006981534639504980
user_42,Dark Corners,68543,2908,23.5704951856946,0.0032088560747592400
user_12,DarkSquidge,83128,271,306.745387453875,0.0419877981858798
user_38,DarkViperAU,111891,1788,62.578859060402700,0.008550795370402120
user_74,Darkest Man,2640236,6485,407.12968388589100,0.05573476843815780
user_21,Darknebolian,337302,4062,83.0384047267356,0.011352595807791100
user_29,Darko,707334,14274,49.5540142917192,0.006767128403159970
user_28,Darryl Mayes,4960879,44418,111.68623080733,0.015275727481967600
user_85,DashieGames,2024857,8688,233.063651012891,0.03189756818983280
user_52,DashieXP2,320221,825,388.14666666666700,0.053135168876408800
user_66,DatBrian,161238,10263,15.7106109324759,0.002132496535909250
user_52,DatPiff,65646,972,67.537037037037,0.00922978528787843
user_1,Datrie,978969,32032,30.562219030969,0.00416632674626236
user_84,Datto,512575,2044,250.770547945206,0.034322411457559900
user_0,Dave,210343,13825,15.2146835443038,0.002064582536461050
user_45,Dave - Topic,294210,2331,126.216216216216,0.017265513576820200
user_27,Dave Lee,2062586,92737,22.241241359975,0.0030268234914829400
user_64,Dave2D,5266384,51737,101.791445193962,0.013920701563429000
user_73,DaveHax,1234585,49870,24.7560657710046,0.003371212181715380
user_15,David Alvareeezy,2266403,4280,529.533411214953,0.07249715516764140
user_75,David Blaine,7382840,250429,29.4807709969692,0.004018229539017920
user_81,David Bowie,24795,284,87.306338028169,0.011937061249288100
user_7,David Dobrik,14730272,431992,34.0984833052464,0.004650594918780830
user_98,David Dobrik Too,45114595,749535,60.1901112022787,0.008223672036245340
user_82,David Guetta,5242710,40126,130.656183023476,0.01787353787733260
user_58,David Oranchak,335075,1640,204.314024390244,0.027960495599865700
user_0,David Paykin,1974040,67069,29.4329720138961,0.0040116837821440800
user_59,David Profit,979221,16400,59.7085975609756,0.008157731904787210
user_90,David Profit Shorts,392035,6405,61.2076502732241,0.008363017330638980
user_16,DavidLafargePokemon,1178246,9957,118.33343376519,0.016186018280134800
user_94,DavidParody,77682,415,187.185542168675,0.025614862428784500
user_25,Davidjustinn,41002969,621984,65.9228677908113,0.009008735408577490
user_86,Davidlap,1002507,27696,36.1968154246101,0.004937947724444290
user_88,DavidoVEVO,9920027,207084,47.9033966892662,0.00654108716080116
user_28,Davie504,51655305,118538,435.770006242724,0.05965687252663620
user_86,Davis Diley,541861,9024,60.0466533687943,0.008204026427923510
user_75,Dawko,3985745,57016,69.9057282166409,0.009554161991608190
user_83,Dawlish Beach Cams,10062,205,49.0829268292683,0.0067026160684351900
user_60,Dax,33149110,570462,58.1092342697673,0.007938709603806930
user_35,Daym Drops,215371,6735,31.9778767631774,0.004360191777186360
user_20,Dayum,564979,6748,83.7254001185537,0.011446675315746500
user_60,Daz Black,24905,42,592.976190476191,0.08118522720903610
user_94,Daz Games,12504023,46337,269.849644992123,0.03693516852083140
user_97,Daði Freyr,82317,948,86.8322784810127,0.011872141907078300
user_84,De'arra Taylor,7249134,38892,186.391391545819,0.025506108715541900
user_61,Dead Meat,3080922,16785,183.552100089366,0.025117286393956500
user_99,Dead Sound,1691680,7676,220.385617509119,0.030161394748085700
user_53,Dead Space,2511047,18053,139.09305932532,0.01902891268859250
user_64,Dead by Daylight,14490145,162424,89.2118467714131,0.012198008159710200
user_17,Dealer - Gaming,142689,15002,9.51133182242368,0.001283545967538510
user_9,Dean Schneider,825629,2313,356.951578037181,0.04886320632201520
user_97,Deanobballin,2438598,35548,68.6001462810847,0.009375371118255230
user_21,Deathy,54787,1129,48.5270150575731,0.006626487601533390
user_11,DeeBlock Duke,436440,1030,423.728155339806,0.058007820114769300
user_69,Deep Pocket Monster,1341237,30013,44.6885349681805,0.0061008329575465400
user_3,Deeper Than Hair TV,113786,1134,100.340388007055,0.013721988809624200
user_10,Deestroying,8753577,55258,158.412845198885,0.021674630506260800
user_34,Defected Records,47953,697,68.7991391678623,0.009402621887470900
user_84,Defense Digest,345699,2444,141.448036006547,0.019351411281821800
user_24,Defranco Does,356260,2931,121.548959399522,0.0166263634019491
user_46,Deftones,1870172,22909,81.6348160111747,0.011160383549449300
user_38,Deji,78364871,929677,84.2925779598721,0.011524346596907800
user_17,Deji 2nd,137177,5387,25.4644514572118,0.003468220950034280
user_35,Delish,42973,1164,36.9183848797251,0.005036761923347770
user_18,Delux Music Group,142733,2432,58.6895559210526,0.008018180843438270
user_68,Demi Adejuyigbe,1032434,11450,90.1689082969432,0.012329071451367300
user_33,Demi Donnelly,31342,1293,24.2397525135344,0.003300506471324640
user_10,Demi Lovato,19561206,489437,39.9667495510147,0.005454215448886930
user_55,Demi Lovato - Topic,126840,1191,106.498740554156,0.014565334753931100
user_76,DemiLovatoVEVO,28505032,898443,31.7271457399078,0.0043258558099014200
user_45,Denali Foxx,179892,402,447.492537313433,0.0612621961842023
user_99,Denis,6304761,93376,67.5201443625771,0.009227471947031950
user_38,Dental Digest,44550772,1556690,28.6189106373138,0.00390020342191678
user_46,Denver7 – The Denver Channel,385077,58936,6.53381634315189,0.0008757947736357150
user_30,Denz&Renz,38387,474,80.9852320675106,0.011071427293667200
user_77,Derbyshire TV,6910,365,18.9315068493151,0.0025735770826505300
user_66,Derek Gerard,182242,2713,67.1736085514191,0.009180016143119780
user_17,Derek Trendz,108112,1627,66.4486785494776,0.00908074173939447
user_37,Derivakat,9670481,27443,352.384250992967,0.048237740873325600
user_4,DermotKennedyVEVO,327073,1556,210.201156812339,0.028766699728940500
user_70,Des Cuts & Des Zooms,11161580,86344,129.268738997498,0.0176835365282198
user_46,Desi Banks,936817,1687,555.315352697096,0.07602782276405200
user_63,Desi Music Factory,45818814,2806125,16.3281443271415,0.002217063679456500
user_28,Desmond Dennis,14923016,60024,248.617486338798,0.03402756380801080
user_25,Dest Dol,148496,4985,29.7885656970913,0.004060380002155870
user_47,Destiny 2,10149427,70081,144.82423196016,0.019813759148867000
user_28,Detroit Threat Management Center,175267,7393,23.7071554172866,0.003227570796136380
user_64,Deuil-Jeunesse Organisme de bienfaisance,4430,111,39.909909909909900,0.0054464316332584800
user_56,Deujna,212114,2499,84.8795518207283,0.011604728812960100
user_98,Devin Caherly Shorts,28745409,123961,231.890747896516,0.03173694680957010
user_26,Devon Palmer,18564,981,18.9235474006116,0.0025724870884139700
user_72,Dexton Shorts,23610891,481940,48.9913495455866,0.0066900751607504000
user_23,Dflow Hoops,5877,118,49.8050847457627,0.006801510853260610
user_18,Dhar Mann,8729231,150307,58.0760110972876,0.00793415990848607
user_66,Dhar Mann Studios Behind-The-Scenes,912989,13360,68.3375,0.00933940343465057
user_1,Dhar and Laura,1576706,17409,90.5684416106612,0.012383784915262500
user_81,Dhurata Dora,1627586,23412,69.5193063386298,0.009501244052740670
user_10,Diablo,891916,32687,27.2865665249182,0.0037177476441716600
user_47,Diamond Platnumz,1558790,19435,80.2052997170054,0.010964620679462900
user_51,Dianfleur,747971,1904,392.841911764706,0.05377815186263320
user_81,Dianne Buswell,189326,1225,154.551836734694,0.02114589074927130
user_0,Diddly ASMR,61332,2657,23.0831765148664,0.0031421209826246700
user_36,Didi Chandouidoui,642138,10243,62.6904227277165,0.008566073282090600
user_40,DigDat,256441,4735,54.158606124604,0.007397697019969650
